"Pop","Species","SPAD","L_Aarea","L_Amass","L_Con","L_Ci","L_iWUE","L_NightRespArea","L_NightRespmass","LA","L_Peri","L_Circ","LS","LMA","L_FreshMass","L_DryMass","LWC","LDMC","L_MidribT","L_LaminaT","L_Tough","L_life","LN","LD15C","LPNUE","LC","LD13C","LCN","LP","Leaf_N_P","L_VeinD","L_T_activity","LTD","L_LipidC","L_AshC","WPTB","WPBMF","WPSMF","WPLMF","WPRMF","WPFB","WPFF","FPFM","FDFM","FRFM","FTFM","FPDM","FDDM","FRDM","FTDM","FPWC","FDWC","FRWC","FTWC","P_D","P_T","D_T","R_T","FRL","FRW","FDD","FDC","FTD","FTC","FTA","FDA","FPA","FRN","FPD","FAIR","FPAF","FDAF"
"LCN","H_occidentali_ssp_occidentalis",35.4,34.2061342306631,523.788914246198,0.517788326954899,271.493851840545,66.0620034287536,-1.02637950133182,-15.7166606720857,13.123,21.338,0.362,0.765,65.3051893621885,0.5712,0.0857,5.66511085180864,0.150035014005602,1.14,0.65,186.741363211951,179,3.41,-0.11,15360.3787168973,41.38,-30.27,12.1348973607038,0.363287221596101,12.8734678146632,7.68676001639709,0.752846066909355,37,4.4042790662407,17.2480320242705,146.44326303801,0.280283662673617,0.456480008273631,0.209340459783279,0.0538958674518761,210,240,0.300173715867887,0.682214120602427,0.27146920646642,1.25385704293674,0.0440480236459329,0.141574180291808,0.0464282806815886,0.232050484619329,5.96298783515878,3.93649381515548,4.86761384984783,4.47015878145528,0.327551551178071,0.194369989160347,0.610149412519303,0.195480595935062,2.96367534043021,0.862020699308476,1.51034968160184,4.74490346407203,7.43770036246226,23.3662248183136,44.8772441861477,1.87330901260314,43.0039351735446,14.2054036312598,3.03404575493416,26.254066695587,0.953620050250156,0.0463799473645557
"LCN","H_occidentali_ssp_occidentalis",34.2,30.0006087440526,652.383016987048,1.39447332959391,342.430973145807,21.5139351232979,-1.19342647068258,-27.6894041594323,46.34,43.604,0.306,0.75,45.9861890375485,1.6581,0.2131,6.78085405912717,0.128520595862734,1.21,0.54,131.567778626602,48,3.73,1.44,17490.1613133257,40.85,-31.25,10.9517426273458,0.3877,9.62084085633222,6.262454554,0.271202551912628,38,3.846153846,16.9625246548314,95.1,0.379495268138801,0.335120925341746,0.231440588853838,0.0539432176656151,224,249,0.1148,0.31975,0.12795,0.5625,0.02205,0.0709,0.0248,0.11775,4.20634920634921,3.5098730606488,4.15927419354839,3.77707006369427,0.311001410437236,0.187261146496815,0.602123142250531,0.210615711252654,1.96,0.41,1.03,3.23584043319749,4.95,15.5508836352695,19.244218498646,0.833228911548353,18.4109895870976,18,5.56269704010508,22.0959562635498,0.956702377308438,0.0432976226915621
"LCN","H_occidentali_ssp_occidentalis",42.3,34.860904831971,728.026616110893,1.26452050968527,329.848679254627,27.5684771934998,-1.27356852655604,-30.9662888868791,42.039,43.944,0.274,0.664,47.8841076143581,1.9341,0.2013,8.6080476900149,0.104079416783,1.44,0.58,144.300144300144,190,4.81,3.44,15135.688484634,38.77,-30.84,8.06029106029106,0.3611,13.3204098587649,6.331596242,0.256455533495978,35,4.05982906,19.4539249146758,66.63,0.168542698484166,0.447396067837311,0.30001500825454,0.0840462254239832,214,245,0.0931,0.259,0.0871,0.4392,0.0142,0.07465,0.0156,0.10445,5.55633802816901,2.4695244474213,4.58333333333333,3.20488271900431,0.190221031480241,0.135950215414074,0.714696026807085,0.149353757778842,1.9,0.6,1.1,3.45575191894877,4.9,15.39380400259,18.8574099031727,0.950331777710913,17.9070781254618,13.5,3.90653042134652,18.8429752066116,0.94960433152853,0.0503956684714702
"OQK","H_occidentali_ssp_occidentalis",31.6,22.678608861667,483.061771999054,1.0859582396232,347.228094794224,20.8834999673062,-0.934949398658296,-19.9147273979719,39.15,50.315,0.194,0.63,46.9476372924649,1.532,0.1838,7.33514689880305,0.119973890339426,1.18,0.41,161.276631864867,173,4.4,-0.73,10978.6766363421,40.1,-30.8,9.11363636363636,0.6227,7.06600289063755,9.625109336,0.131193950230089,45,4.585537919,17.0909090909081,19.7,0.273604060913706,0.183248730964467,0.490862944162436,0.0522842639593909,224,249,0.271143110155898,0.562213968204239,0.223266351677503,1.05662343003764,0.039290155750465,0.11972109508249,0.0407194180242359,0.200204657943616,6.06298932141309,3.78390665190637,4.64872257066282,4.36985803782377,0.349953252743531,0.202921658066964,0.597763653313081,0.19931468616002,2.81350032532409,0.778870944069342,1.33817357494028,4.20399627226036,6.96517422558845,21.8817401780817,39.6748110441824,1.47226422051648,38.2025468236659,14.7840590555235,3.62906457000178,28.681371275847,0.95995080049924,0.0400491970536319
"OQK","H_occidentali_ssp_occidentalis",38.4,33.2474123796881,600.332685837573,0.977555868469263,318.804873817381,34.0107542208812,-0.763072395611808,-13.7784347098848,84.974,62.811,0.271,0.687,55.3816461505872,3.7922,0.4706,7.05822354441139,0.124096830335953,1.53,0.42,127.323656735421,171,4.72,2.64,12718.9128355418,38.68,-30.64,8.19491525423729,0.2085,22.6378896882494,6.93269862745037,0.238816978454322,13,4.210526316,31.8181818181834,49.53,0.537452049263073,0.151221481930143,0.274177266303251,0.0371492025035332,214,245,0.313815320834133,0.661494822799328,0.28863909876097,1.26394924239443,0.0476112908263079,0.139022173892329,0.0550659527015048,0.242418242881662,5.80008638100661,3.881528638667,4.37926970676929,4.27764321754247,0.363684314314459,0.203437807070483,0.571125218547912,0.225436972714908,3.07063123115819,0.785003693201208,1.44967341200984,4.55428334127456,7.59093587432622,23.8476283766545,46.6176872103675,1.73401291702575,44.8836742933418,14.6155791273239,3.274594026376,28.0175531508631,0.962047348916875,0.0379526494614744
"OQK","H_occidentali_ssp_occidentalis",35.8,34.5445793722898,734.987157513179,1.04559692791947,320.529128422203,33.0381416106745,-1.35522304471723,-28.8343801410441,100.425,64.338,0.305,0.747,47.0002489419965,3.6623,0.472,6.75911016949153,0.128880757993611,1.18,0.42,146.422205245735,193,4.59,1.53,16012.7921026836,40.36,-31.19,8.79302832244009,0.4933,9.30468274883438,7.849722153,0.456192787899088,32,3.368421053,17.7999999999994,40.46,0.253336628769155,0.481957488877904,0.153237765694513,0.111468116658428,200,221,0.2097,0.49005,0.1865,0.88625,0.03055,0.0975,0.0375,0.16555,5.86415711947627,4.02615384615385,3.97333333333333,4.35336756266989,0.313333333333333,0.184536393838719,0.588945937783147,0.226517668378133,2.54,0.72,1.185,3.72278729450391,6.265,19.6820779747401,30.8270546279366,1.10287573599678,29.7241788919398,18,4.83508687874112,26.9515213017857,0.964223771965638,0.0357762280343616
"OQK","H_occidentali_ssp_occidentalis",36.3,32.6704778925706,616.911509264564,0.865893994125532,314.078452555395,37.7303435688621,-0.709171907021981,-13.391181877644,77.042,80.386,0.15,0.666,52.958126736066,3.3505,0.408,7.21200980392157,0.121772869720937,1.54,0.49,131.567778626602,179,4.25,2.33,14515.5649238721,38.11,-30.94,8.96705882352941,0.3624,11.7273730684327,7.76017738,0.432020599494151,33,4.291044776,20.1138519924103,104.24,0.533576362240982,0.203376822716807,0.228415195702226,0.0346316193399847,203,226,0.2168,0.4197,0.1877,0.8242,0.032,0.0759,0.0322,0.1401,5.775,4.5296442687747,4.82919254658385,4.88294075660243,0.421607378129117,0.228408279800143,0.541755888650964,0.229835831548894,2.64,0.66,1.17,3.67566340470006,6.45,20.2632726156542,32.6745270927423,1.07513154587477,31.5993955468676,13,3.53677651315323,29.3911900065746,0.967095727420227,0.0329042725797728
"OQK","H_occidentali_ssp_occidentalis",37.3,31.9580145643543,685.669931787667,1.29925900886726,336.333735986127,24.5971083103871,-1.10943624664887,-25.0795205086382,71.575,59.933,0.25,0.667,46.6084526720224,2.9227,0.3336,7.76109112709832,0.114141033975434,1.7,0.55,142.178083354554,163.5,4.31,2.96,15908.8151226837,39.7,-30.89,9.21113689095128,0.3929,10.9697123950115,5.619424988,0.381483322940196,19,2.513464991,21.5568862275459,59.52,0.376008064516129,0.332829301075269,0.254536290322581,0.0366263440860215,212,238,0.32685040138565,0.676262401692627,0.280564328846587,1.28367713192486,0.0487384907610356,0.14295677563697,0.0533593042711445,0.24615022748871,5.89057852620633,3.85964541058028,4.42928969758725,4.30171995547575,0.352590253867091,0.200768228034709,0.583504379478458,0.215727390839418,3.03490711320877,0.84761065285335,1.4907810025143,4.68342664561016,7.56059522893185,23.7523104279783,46.4444939354297,1.82943538260099,44.6150585528287,15.2583035444497,3.36440768921816,26.7923584977646,0.957934423508753,0.0420655748803028
"OQK","H_occidentali_ssp_occidentalis",38,27.2457373452741,510.80093989479,1.82577028252671,354.362664953548,14.9228726121932,-1.11632304576818,-24.8447857546043,92.446,58.106,0.344,0.737,53.3392466953681,3.8822,0.4931,6.87304806327317,0.127015609705837,2.04,0.56,152.788388082506,193,3.64,1.87,14032.9928542525,40.65,-30.28,11.1675824175824,0.4103,8.87155739702657,7.678848058,0.38093782881085,41,5.930470348,16.2109374999987,147.17,0.361146972888496,0.330298294489366,0.238771488754502,0.0697832438676361,203,231,0.23585,0.4708,0.17985,0.8865,0.03345,0.1291,0.0396,0.20215,6.050822122571,2.64678543764524,3.54166666666667,3.38535740786545,0.259101471727343,0.165471184763789,0.638634677219886,0.195894138016325,3.055,0.685,1.25,3.92699081698724,7.36,23.1221219304209,42.5447043519744,1.22718463030851,41.3175197216659,18,4.58366236104659,33.668544,0.971155408199433,0.0288445918005671
"OQK","H_occidentali_ssp_occidentalis",31.6,21.8110906220006,437.999061539039,1.11115875816781,347.759100242743,19.6291398161366,-1.11094173282161,-25.6831835080207,66.048,64.316,0.201,0.655,49.797117248062,2.5586,0.3289,6.77926421404682,0.128546861564918,0.95,0.42,128.07738972469,144.5,3.15,2.28,13904.7321123504,37.97,-31.57,12.0539682539683,0.4114,7.65678172095284,7.277333537,0.451998088149907,30,3.636363636,23.8658777120303,83.27,0.342980665305632,0.345022216884832,0.241263360153717,0.0707337576558184,205,233,0.26745,0.5035,0.18575,0.9567,0.0428,0.1185,0.03935,0.20065,5.24883177570094,3.24894514767932,3.72045743329098,3.76800398704211,0.361181434599156,0.213306753052579,0.590580613007725,0.196112633939696,3.26,0.98,1.155,3.62853951489621,7.675,24.1117236163017,46.2643696887788,1.04774078492628,45.2166289038525,16.5,4.54728408833987,43.1563126628062,0.977353181466116,0.0226468185338836
"GAR","H_petiolari_ssp_petiolaris",40.0620145338037,49.9878681528478,1227.59504439041,1.99570863005147,328.805867473852,25.0476785038298,-1.50666317292937,-37.0004225624942,36.714,34.104,0.397,0.813,40.720161246391,1.4105,0.1495,8.43478260869565,0.105990783410138,1.13,0.49,76.3941940412529,32,6.81,1.04,18026.3589484641,38.54,-30.8,5.65932452276065,0.416452833072147,13.1857068817331,8.393069364,0.0629448836312051,218,3.327495622,18.7609595059536,100.07,0.0511641850704507,0.55691016288598,0.199860097931448,0.192065554112122,196,214,0.49465,1.4926,0.7831,2.77035,0.0708,0.17955,0.0879,0.33825,5.98658192090395,7.31300473405737,7.90898748577929,7.19024390243903,0.394319131161236,0.209312638580931,0.530820399113082,0.259866962305987,3.41,1.055,2.09,6.56592864600267,8.91,27.9915905434851,62.351267935613,3.43069771753639,58.9205702180766,16,2.43682209518691,17.1745152354571,0.94497789971041,0.05502210028959
"GAR","H_petiolari_ssp_petiolaris",40.152660668637,57.1290326392747,1106.46060988199,1.5166107997546,303.070636509824,37.668881593431,-1.73633810452294,-33.6289558799743,57.406,44.046,0.372,0.77,51.6322335644358,2.2662,0.2964,6.64574898785425,0.130791633571618,0.88,0.48,137.933961463373,30.5,5.79,1.65,19109.8550929531,39.26,-30.35,6.78065630397237,0.3925,14.7515923566879,7.854918534,0,92,2.857142857,16.4383561643835,69.5,0.0496402877697842,0.586330935251799,0.186906474820144,0.177122302158273,178,196,0.45475,1.90455,0.65395,3.01325,0.06,0.36395,0.07975,0.5037,6.57916666666667,4.23299903832944,7.2,4.98223148699623,0.164857810138755,0.119118522930316,0.72255310700814,0.158328370061545,2.895,0.82,2.475,7.77544181763474,8.265,25.9652632819196,53.6507252562665,4.81105462466149,48.839670631605,20.5,2.63650612798695,10.151551882461,0.910326382324169,0.0896736176758311
"GAR","H_petiolari_ssp_petiolaris",34.0672940361905,47.305300675205,1289.8338826688,1.70398733595211,325.900964013552,27.761533009735,-1.79103905006012,-48.8347567603844,14.342,22.652,0.351,0.897,36.6754985357691,0.5526,0.0526,9.50570342205323,0.0951863916033297,0.73,0.59,74.2721330956625,36.5,6.24,-0.07,20670.414786359,37.72,-30.89,6.04487179487179,0.422703836258157,12.7161614253733,6.917911688,0,106,3.30056278011989,18.4347446814026,65.33,0.0554109903566509,0.504821674575233,0.205571712842492,0.234195622225624,193,212,0.6736,1.6723,0.76095,3.10685,0.0888,0.30525,0.0962,0.49025,6.58558558558559,4.47846027846028,6.91008316008316,5.33727689954105,0.290909090909091,0.181132075471698,0.622641509433962,0.19622641509434,4.04,1.105,2.38,7.47699051554371,10.46,32.8610591565492,85.9316696943763,4.44880935674851,81.4828603376278,17.5,2.34051386899846,18.3156556740343,0.948228524214983,0.0517714757850173
"GAR","H_petiolari_ssp_petiolaris",41.2021515911275,52.4036988084881,1143.4585030851,2.21434007922242,328.387756909267,23.6656055229285,-1.42950539700144,-31.1920749598419,58.369,44.735,0.367,0.781,45.8291216227792,2.1762,0.2675,7.13532710280374,0.122920687436816,1,0.44,108.225108225108,63.5,5.3,2.33,21574.6887374547,39.93,-31.52,7.53396226415094,0.456,11.6228070175439,7.761623617,0,122,2.9296875,17.1428571428577,76.28,0.0428683796539067,0.612218143681175,0.190351337178815,0.154562139486104,189,205,0.4461,1.43355,0.66255,2.5422,0.0559,0.389,0.1719,0.6168,6.98032200357782,2.68521850899743,2.8542757417103,3.1215953307393,0.143701799485861,0.0906290531776913,0.630674448767834,0.278696498054475,2.605,1.05,2.185,6.8643799480937,7.395,23.2320776732965,42.9503035985069,3.74966754664618,39.2006360518608,18.5,2.69507226288335,10.4544297765606,0.91269753104198,0.0873024689580199
"GSD","H_petiolari_ssp_petiolaris",40.5983440837299,39.7520285362853,1097.13494550432,1.88600928113269,337.696800185557,21.0773239209147,-1.5774974488025,-43.5380945640382,62.568,48.977,0.328,0.819,36.2325789540979,2.4823,0.2267,9.9497132774592,0.0913265922732949,1.39,0.38,152.788388082506,60,6.38,0.84,17196.4725000677,39.21,-31.47,6.14576802507837,0.411963805106151,13.083454750856,7.427660056,0,152,2.568493151,19.6850393700784,25.47,0.0282685512367491,0.722025912838634,0.221436984687868,0.0282685512367491,200,221,0.510262448212192,1.50115216493884,0.700037910848955,2.71145252399999,0.07223396328173,0.288531761779522,0.098809931169323,0.459575656230575,6.22419275555935,4.39228832962806,6.67859585752736,5.07455933857167,0.268764631995339,0.163804665039002,0.622911559050526,0.213283774519569,3.21863946875929,1.05973577694961,2.27204570513359,7.13784209586794,8.70932464265218,27.3611503150846,60.8352192658452,4.20118752563637,56.6340317402088,17.0000700569549,2.41028986830723,14.7150184373546,0.929927099672983,0.0700728989361141
"GSD","H_petiolari_ssp_petiolaris",47.0266683558579,49.0433419010761,1146.57563559786,2.02830429153588,329.434396036323,24.1794794330092,-1.38060509737771,-32.2769229353999,59.616,44.741,0.374,0.843,42.7737520128824,2.372,0.255,8.30196078431373,0.107504215851602,1.47,0.49,93.3706816059757,52,6.48,1,17694.0684505843,39.4,-30.96,6.08024691358025,0.7906,8.19630660258032,9.39058379324204,0,131,3.565062389,16.4146868250543,22.58,0.0482728077945084,0.614703277236493,0.29096545615589,0.046058458813109,193,214,0.93895,2.3621,0.8831,4.18415,0.1116,0.37325,0.0916,0.57645,7.41353046594982,5.3284661754856,8.64082969432314,6.25847861913436,0.298995311453449,0.1935987509758,0.64749761471073,0.15890363431347,4.11,1.345,2.445,7.68119403802704,10.665,33.5050856505351,89.3329346157393,4.69512985574403,84.6378047599953,19,2.47357375766545,18.0267228725206,0.947442341663353,0.0525576583366467
"GSD","H_petiolari_ssp_petiolaris",38.1320873571736,40.7018544623579,951.778987875884,1.332599077739,322.804965169905,30.5432107392842,-1.01583549419242,-23.7544674875938,60.261,50.844,0.293,0.674,42.7639767013491,2.8933,0.2577,10.2273961971284,0.0890678464037604,1.57,0.71,93.3706816059757,108.982109491957,4.35,2.21,21879.9767327789,35.96,-31.4,8.26666666666667,0.4277,10.1706803834463,5.812893396,0,125,3.250478011,23.0055658627093,21.93,0.0159598723210214,0.750569995440036,0.227998176014592,0.0054719562243502,196,219,0.2611,0.9696,0.5342,1.7649,0.0347,0.1077,0.0671,0.2095,6.52449567723343,8.00278551532033,6.96125186289121,7.42434367541766,0.322191272051996,0.16563245823389,0.514081145584726,0.320286396181384,2.54,0.94,1.7,5.34070751110265,6.78,21.2999981913388,36.1034969343193,2.26980069221863,33.8336962421006,13,2.4341344237584,14.9060207612457,0.937130724584715,0.0628692754152853
"GSD","H_petiolari_ssp_petiolaris",38.6368295325747,44.1180915929001,990.19339723613,1.73774609145833,328.137098863498,25.3881115369829,-1.04773736360137,-23.9509105131178,69.532,53.593,0.304,0.723,44.5550250244492,3.1472,0.3098,9.15881213686249,0.0984367056431113,1.34,0.6,127.323656735421,38,3.95,1.44,25068.1872718008,37.26,-31.49,9.43291139240506,0.3952,9.99493927125506,7.403991338,0,53,3.804347826,20.270270270271,34.73,0.0417506478548805,0.5819176504463,0.255974661675785,0.120357040023035,189,210,0.85755,2.855,1.40265,5.1152,0.10035,0.4568,0.1565,0.71365,7.54559043348281,5.25,7.96261980830671,6.16765921670286,0.219680385288967,0.140615147481258,0.640089679815035,0.219295172703706,3.8,1.1,2.65,8.32522053201295,10.25,32.2013246992954,82.5158945419444,5.51545860245858,77.0004359394858,20,2.40233876365125,13.9608401566394,0.933158834027365,0.0668411659726353
"GSD","H_petiolari_ssp_petiolaris",38.3358990305867,44.8594920204117,1013.69990996125,1.96515249548649,334.489773211679,22.827486479265,-1.19423214511148,-28.5665735494078,104.128,67.932,0.284,0.79,44.2532267977873,5.14,0.4608,10.1545138888889,0.0896498054474708,1.52,0.57,76.3941940412529,55,4.98,2.63,20355.4198787399,35.8,-31.07,7.18875502008032,0.3438,14.4851657940663,10.375860916708,0.122874688134224,34,3.32103321,21.4990138067068,57.35,0.0272013949433304,0.59232781168265,0.23435047951177,0.146120313862249,200,221,0.47525,1.3259,0.78195,2.5831,0.0454,0.16935,0.02465,0.2394,9.46806167400881,6.82934750516682,30.7221095334686,9.78989139515455,0.268083850014762,0.189640768588137,0.707393483709273,0.10296574770259,4.05,0.9,2.4,7.5398223686155,10.5,32.9867228626928,86.5901475145687,4.5238934211693,82.0662540933994,13.5,1.79049310978382,18.140625,0.947755102040816,0.0522448979591837
"GSD","H_petiolari_ssp_petiolaris",36.7399923367165,44.1250270264931,946.596205640992,2.29968020654624,341.862888442423,19.1874621962164,-1.06097125289032,-24.5528296961815,62.899,50.368,0.312,0.838,46.6144135836818,2.3648,0.2932,7.06548431105048,0.123985115020298,1.05,0.48,131.567778626602,55,4.34,3.25,21810.9724802072,40.53,-31.11,9.33870967741936,0.446,9.73094170403587,12.1620423666353,0,84,3.787878788,18.2468694096604,42.66,0.0487576183778715,0.610407876230661,0.207923112986404,0.132911392405063,184,210,0.54,2.2402,1.2252,4.0054,0.07415,0.4121,0.1578,0.64405,6.28253540121376,4.43605920892987,6.76425855513308,5.21908236938126,0.179932055326377,0.115130812825091,0.639857153947675,0.245012033227234,3.45,1.05,2.7,8.48230016469244,9.6,30.159289474462,72.3822947387089,5.7255526111674,66.6567421275414,17.5,2.06311963267272,11.641975308642,0.9208984375,0.0791015625
